DiffIR version=1 fingerprint=0ee902b1528f74aecab75fd2ef96fdd07749f5a4e8e8256524da33d5ca4e761f tensors=363 operations=168
op id=19 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=20 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=21 code=attention inputs=3 outputs=1 attrs=3
op id=22 code=linear inputs=2 outputs=1 attrs=2
op id=23 code=residual_gate inputs=3 outputs=1 attrs=2
op id=24 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=25 code=linear inputs=2 outputs=1 attrs=2
op id=26 code=swiglu inputs=1 outputs=1 attrs=2
op id=27 code=linear inputs=2 outputs=1 attrs=2
op id=28 code=residual_gate inputs=3 outputs=1 attrs=2
op id=29 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=30 code=linear inputs=2 outputs=1 attrs=2
op id=31 code=linear inputs=2 outputs=1 attrs=2
op id=32 code=linear inputs=2 outputs=1 attrs=2
op id=33 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=34 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=35 code=attention inputs=3 outputs=1 attrs=3
op id=36 code=linear inputs=2 outputs=1 attrs=2
op id=37 code=residual_gate inputs=3 outputs=1 attrs=2
op id=38 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=39 code=linear inputs=2 outputs=1 attrs=2
op id=40 code=swiglu inputs=1 outputs=1 attrs=2
op id=41 code=linear inputs=2 outputs=1 attrs=2
op id=42 code=residual_gate inputs=3 outputs=1 attrs=2
op id=43 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=44 code=linear inputs=2 outputs=1 attrs=2
op id=45 code=linear inputs=2 outputs=1 attrs=2
op id=46 code=linear inputs=2 outputs=1 attrs=2
op id=47 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=48 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=49 code=attention inputs=3 outputs=1 attrs=3
op id=50 code=linear inputs=2 outputs=1 attrs=2
op id=51 code=residual_gate inputs=3 outputs=1 attrs=2
op id=52 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=53 code=linear inputs=2 outputs=1 attrs=2
op id=54 code=swiglu inputs=1 outputs=1 attrs=2
op id=55 code=linear inputs=2 outputs=1 attrs=2
op id=56 code=residual_gate inputs=3 outputs=1 attrs=2
op id=57 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=58 code=linear inputs=2 outputs=1 attrs=2
op id=59 code=linear inputs=2 outputs=1 attrs=2
op id=60 code=linear inputs=2 outputs=1 attrs=2
op id=61 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=62 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=63 code=attention inputs=3 outputs=1 attrs=3
op id=64 code=linear inputs=2 outputs=1 attrs=2
op id=65 code=residual_gate inputs=3 outputs=1 attrs=2
op id=66 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=67 code=linear inputs=2 outputs=1 attrs=2
op id=68 code=swiglu inputs=1 outputs=1 attrs=2
op id=69 code=linear inputs=2 outputs=1 attrs=2
op id=70 code=residual_gate inputs=3 outputs=1 attrs=2
op id=71 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=72 code=linear inputs=2 outputs=1 attrs=2
op id=73 code=linear inputs=2 outputs=1 attrs=2
op id=74 code=linear inputs=2 outputs=1 attrs=2
op id=75 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=76 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=77 code=attention inputs=3 outputs=1 attrs=3
op id=78 code=linear inputs=2 outputs=1 attrs=2
op id=79 code=residual_gate inputs=3 outputs=1 attrs=2
op id=80 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=81 code=linear inputs=2 outputs=1 attrs=2
op id=82 code=swiglu inputs=1 outputs=1 attrs=2
op id=83 code=linear inputs=2 outputs=1 attrs=2
op id=84 code=residual_gate inputs=3 outputs=1 attrs=2
op id=85 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=86 code=linear inputs=2 outputs=1 attrs=2
op id=87 code=linear inputs=2 outputs=1 attrs=2
op id=88 code=linear inputs=2 outputs=1 attrs=2
op id=89 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=90 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=91 code=attention inputs=3 outputs=1 attrs=3
op id=92 code=linear inputs=2 outputs=1 attrs=2
op id=93 code=residual_gate inputs=3 outputs=1 attrs=2
op id=94 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=95 code=linear inputs=2 outputs=1 attrs=2
op id=96 code=swiglu inputs=1 outputs=1 attrs=2
op id=97 code=linear inputs=2 outputs=1 attrs=2
op id=98 code=residual_gate inputs=3 outputs=1 attrs=2
op id=99 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=100 code=linear inputs=2 outputs=1 attrs=2
op id=101 code=linear inputs=2 outputs=1 attrs=2
op id=102 code=linear inputs=2 outputs=1 attrs=2
op id=103 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=104 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=105 code=attention inputs=3 outputs=1 attrs=3
op id=106 code=linear inputs=2 outputs=1 attrs=2
op id=107 code=residual_gate inputs=3 outputs=1 attrs=2
op id=108 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=109 code=linear inputs=2 outputs=1 attrs=2
op id=110 code=swiglu inputs=1 outputs=1 attrs=2
op id=111 code=linear inputs=2 outputs=1 attrs=2
op id=112 code=residual_gate inputs=3 outputs=1 attrs=2
op id=113 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=114 code=linear inputs=2 outputs=1 attrs=2
op id=115 code=linear inputs=2 outputs=1 attrs=2
op id=116 code=linear inputs=2 outputs=1 attrs=2
op id=117 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=118 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=119 code=attention inputs=3 outputs=1 attrs=3
op id=120 code=linear inputs=2 outputs=1 attrs=2
op id=121 code=residual_gate inputs=3 outputs=1 attrs=2
op id=122 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=123 code=linear inputs=2 outputs=1 attrs=2
op id=124 code=swiglu inputs=1 outputs=1 attrs=2
op id=125 code=linear inputs=2 outputs=1 attrs=2
op id=126 code=residual_gate inputs=3 outputs=1 attrs=2
op id=127 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=128 code=linear inputs=2 outputs=1 attrs=2
op id=129 code=linear inputs=2 outputs=1 attrs=2
op id=130 code=linear inputs=2 outputs=1 attrs=2
op id=131 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=132 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=133 code=attention inputs=3 outputs=1 attrs=3
op id=134 code=linear inputs=2 outputs=1 attrs=2
op id=135 code=residual_gate inputs=3 outputs=1 attrs=2
op id=136 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=137 code=linear inputs=2 outputs=1 attrs=2
op id=138 code=swiglu inputs=1 outputs=1 attrs=2
op id=139 code=linear inputs=2 outputs=1 attrs=2
op id=140 code=residual_gate inputs=3 outputs=1 attrs=2
op id=141 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=142 code=linear inputs=2 outputs=1 attrs=2
op id=143 code=linear inputs=2 outputs=1 attrs=2
op id=144 code=linear inputs=2 outputs=1 attrs=2
op id=145 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=146 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=147 code=attention inputs=3 outputs=1 attrs=3
op id=148 code=linear inputs=2 outputs=1 attrs=2
op id=149 code=residual_gate inputs=3 outputs=1 attrs=2
op id=150 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=151 code=linear inputs=2 outputs=1 attrs=2
op id=152 code=swiglu inputs=1 outputs=1 attrs=2
op id=153 code=linear inputs=2 outputs=1 attrs=2
op id=154 code=residual_gate inputs=3 outputs=1 attrs=2
op id=155 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=156 code=linear inputs=2 outputs=1 attrs=2
op id=157 code=linear inputs=2 outputs=1 attrs=2
op id=158 code=linear inputs=2 outputs=1 attrs=2
op id=159 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=160 code=qk_norm_partial_rope inputs=4 outputs=1 attrs=5
op id=161 code=attention inputs=3 outputs=1 attrs=3
op id=162 code=linear inputs=2 outputs=1 attrs=2
op id=163 code=residual_gate inputs=3 outputs=1 attrs=2
op id=164 code=rms_norm_modulate inputs=4 outputs=1 attrs=2
op id=165 code=linear inputs=2 outputs=1 attrs=2
op id=166 code=swiglu inputs=1 outputs=1 attrs=2
op id=167 code=linear inputs=2 outputs=1 attrs=2
op id=168 code=residual_gate inputs=3 outputs=1 attrs=2
memory slots=12 planned_bytes=210769920 naive_bytes=3702806528 saved_bytes=3492036608
